movieId,keywords
90171,suicide|brother brother relationship|judge|suspicion|politics|revenge|murder|nonlinear timeline|multiple perspectives|political corruption|
258630,
89315,
134602,woman director|
173205,cultural difference|inspiring|international|gender differences|
105972,obsessive compulsive disorder|
321494,martial arts|sequel|revenge|slave|
39412,erotic movie|
40978,softcore|erotic movie|
146047,erotic movie|
61108,female nudity|based on novel|beach|kidnapping|lesbian|drug lord|attempted rape|sensuality|softcore|stripping|modeling|bisexual woman|erotic movie|nude modeling|nude sunbathing|amazon jungle|
40348,female nudity|africa|sex|photographer|female homosexuality|voyeur|erotic movie|
39965,female nudity|rape|sex|journalist|prince|bangkok|sequel|sexploitation|voyeurism|erotic movie|
28682,female nudity|sex|journalist|orgy|snuff|sexploitation|hardcore|exploitation film|corrupt politician|zoophilia|bestiality|erotic movie|
28324,sex|nudity|exploitation|gore|sanitarium|jungle|brutality|ape|violence|cannibal|female homosexuality|lesbian sex|erotic movie|sadistic horror|
28325,"male nudity|female nudity|middle east|rape|sex|san francisco|bondage|photographer|orgy|kidnapping|nudity|menage a trois|guru|pubic hair|promiscuity|lesbian|lingerie|vaginal sex|hong kong|gang rape|torture|lesbian sex|world trade center|manhattan, new york city|forced to strip|erotic movie|nude dance|sex slave|beastiality|indian guru|roma|white slave trade|"
28574,prison|sex|nudity|women's prison|female homosexuality|illegal drugs|voyeurism|erotic movie|sexual exploitation|
153035,poliziotteschi|eurocrime|
89817,poliziottesco|
84708,circus|gorilla|monster|lion|tiger|murder|betrayal|mad scientist|scientist|alcoholic|surgery|paula dupree|ape woman|
99545,mystic|fog|old dark house|
294085,female nudity|sex|wife husband relationship|child wish|
166260,
146270,
31524,
290504,woman director|
174351,
250734,sheep|rural setting|housekeeper|
249916,female nudity|lesbian relationship|loneliness|new york city|relationship|urban setting|brooklyn new york city|cunnilingus|bisexual|threesome|lgbt|twenty something|bisexual woman|woman director|iranian american|rocky relationship|persian american|
121929,woman director|
84300,
282983,thriller|
139215,
202575,magic|3d|
134126,revenge|singer|organized crime|guilt|south korea|
137955,
150230,martial arts|kidnapping|murder|elimination derby|
259611,
265851,hitman|contract killer|
214093,thriller|teacher student relationship|
71394,woman director|
259072,cannibal|
107184,spy|master thief|based on comic|deception|dirty tricks|criminal mastermind|fumetti|
182067,spy|eurospy|
254321,spy|double agent|female spy|government agent|
2192,jungle|peplum|
110260,samson|
229134,
49212,voodoo|jungle|student|zombie|
28318,kidnapping|caravan|murder|giallo|surprise ending|captive|hitchhiking|female serial killer|
30997,haunted house|possessed|severed head|undertaker|doll|ghost|
28678,weapon|tribe|cavemen|cave girls|
52809,
50849,battle|
52810,sniper rifle|shot in the arm|fire extinguisher|shot multiple times|poliziotteschi|
53155,rome|ransom|kidnapping|police|
94809,undercover cop|police interrogation|carjacking|police officer shot|poliziotteschi|
52808,
28489,
105859,
3701,
28488,
68146,photographer|river|thailand|violence|cannibal|video nasty|savage|
3699,police|murder|evil priest|
64630,female nudity|pornography|giallo|hippies|
105079,giallo|race car driver|
64525,female nudity|paranoia|widow|romance|lingerie|giallo|death of husband|exhibitionist|
145002,spaghetti western|
148431,sheriff|brother|spaghetti western|
151423,spaghetti western|
260857,
268159,sport|
215946,
290656,cult|
92397,monster|kidnapping|decapitation|rite|
15165,musical|
13284,barbie|
15016,musical|barbie|children|animation|based on toy|ballet|animal|unicorn|swan lake|
316322,barbie|princess|super powers|
21705,diary|barbie|friendship|high school|rivalry|crush|based on toy|teenager|popularity|barbie doll|girls|
73456,barbie|princess|animation|school|barbie doll|
285733,musical|barbie|
57737,
13002,sister sister relationship|dance|barbie|princess|ballet|
129533,
13004,musical|barbie|
34134,barbie|mermaid|
13283,
91342,
23566,based on toy|
168903,love triangle|talent|prince|costume|barbie|princess|talent-scout|based on toy|ballet|best friend|another dimension|magical object|swan lake|supervillain|
13459,
255718,
196254,barbie|butterfly|mariposa|priness|
16418,
16962,fairy|
13285,
15015,
15906,
227200,horseback riding|barbie|horse ranch|
18198,barbie|
136215,
53019,
56858,
33447,musical|
304410,deafness|music|coming of age|teenage girl|singing|family|sign language|
98297,
249070,assassin|secret identity|intelligence|hitman|execution|killer|based on video game|
237718,
96349,sex|feminist|woman director|
104513,
68370,stand-up comedy|
216989,stand-up comedy|
289339,stand-up comedy|
54002,
21671,stand-up comedy|
335819,
44683,london england|flying|countryside|magic|fairy|fairy tale|peter pan|vacation|friends|growing up|rescue|summer|scientist|father daughter relationship|human|father daughter conflict|tinkerbell|
37339,
218670,psychiatrist|sect|
240704,madagascar|documentary|animal|
183832,billy the kid|
290815,court|courtroom|courtroom drama|
200918,woman director|
174378,wife|irish|stroke|woman director|recovery|
227325,
135214,
209556,
160768,psychoanalysis|psychiatry|
287815,
193418,
38911,
173911,
75947,
298634,addiction|alcoholism|
268015,
283322,new zealand|maori|revenge|historical society|tribal warfare|
232351,
275601,homophobia|rock star|aging|family relationships|divorce|estranged|
44720,
284581,pornography|hustler|
113374,
182228,europe|iceland|escape|disaster film|volcanic ash|cold snap|
288931,automobile industry|oil|big corporation|woman director|
85129,woman director|
314407,
171755,
256562,oklahoma|environment|joplin|environmental disaster|treece|tar creek|picher|northeast|southeast|southwest|
256328,
55194,pop culture|fan culture|documentary|science fiction|space opera|fandom|
65252,british|horror|science fiction|
111173,
64316,
201867,
221418,capitalism|wall street|global economy|economics|financial crisis|stock market|corporation|
84350,usa|capitalism|taxes|debt|economics|multinational|woman director|corporation|
89595,
320179,medicine|biology|science|bacterial warfare|bacteria|antibiotics|
305022,
128766,food|nature|farming community|fruit|
57510,
158443,
133741,disc jockey|radio|pioneer|late night|woman director|
179159,zombie|
253291,
75910,woman director|
49785,
332286,armenian genocide|
42413,
110980,b movie|werewolf|
330115,surfing|woman director|
316715,press|nazis|trial|
50106,biography|
42156,
77352,
320882,new york|corruption|mafia|mobster|police corruption|drug|brooklyn new york city|
64714,
306482,birthday|chicken|food|
168758,
153737,
60170,germany|gay|world war ii|tv movie|post world war ii|
240607,smuggling|drug|
149868,
301728,mind control|rescue|search|plague|mining accident|ftl travel|
205466,sci-fi horror|
130612,woman director|
284305,poison|secret|hallucination|murder|neighbor|agoraphobia|pregnant|apartment|madness|mental health|hidden|flashback|
101852,time travel|
285581,
332835,
326923,prostitute|babysitter|escort service|high school|lifetime|inspired by true events|
265934,biography|
256021,woman director|
164286,alias|smuggler|
252596,
273879,space opera|tie-in|
54466,
147055,based on play or musical|cirus|
89857,
323214,heartbreak|ghost|social media|
327476,
254470,music|sequel|singer|male female relationship|audition|group of friends|duringcreditsstinger|singing competition|female musician|singing contest|woman director|acapella|
59839,
62363,
121927,spaghetti western|
223895,
264471,
241553,woman director|
290370,winter|mutant|post-apocalyptic|dystopia|meteor|politics of scarcity|
172747,ancient rome|duel|
46568,gold|musical|outlaw|violence|bar shootout|
46443,
61738,gunfight|violence|spaghetti western|
241562,terrorist|asia|mercenary|human experimentation|agent|child kidnapping|
44488,
101652,
187447,martial arts|kung fu|kidnapping|bangkok|taiwan|drug dealing|hong kong|fbi agent|farting|tights|
97987,revenge|murder|organized crime|illegal drugs|
107193,
218772,
72949,
94527,
136368,environmentalism|lost in jungle|
266621,woman director|
108353,
70324,
183049,
134223,spaghetti western|
96793,spy|redemption|russian scientist|
139170,soldier|captive|
75193,orphan|
190795,
261033,
258099,suicide|woman director|
337101,
90879,rollerskates|disco|campy|rollerskating|
108969,
187219,
52777,
259550,racism|class differences|
130401,
13775,shakespeare|assault rifle|truck|
1481,car mechanic|australia|playboy|unrequited love|teen angst|mental illness|drag racing|drag racer|
174754,italy|italian|resurrection|demon|evil|archaeological dig|
175869,slovenia|bell maker|
50868,silent film|laurel and hardy|
50922,
67025,
214138,woman director|
330544,blues music|woman director|
147287,robbery|trio|
42770,
9646,sweden|socialism|foster parents|nudity|woodcutter|trade union|
266442,woman director|
213857,rape|jealousy|wife husband relationship|obsession|
27998,murder|reporter|
277662,psychology|tv movie|
66082,painting|famous painting|
127142,
29846,diving|college|murder|film noir|
208517,civil war|
191829,
242629,sheriff|street shootout|
188465,adoption|imprisonment|senator|revelation|politician|murder|gossip|extramarital affair|milliner|unwed mother|millinery shop|love child|
252886,bomb|hunter|lion|jungle|
257084,
193524,
258480,gay|new york|female nudity|chicago|sex|hotel|new year's eve|age difference|department store|nudity|photography|road trip|lesbian relationship|mother daughter relationship|lesbian|divorce|lgbt|mother child relationship|child custody|older woman younger woman relationship|christmas|1950s|
333382,woman director|
120370,friendship|car crash|hospital|
147841,cuba|salsa|
313867,london england|based on novel|bachelor|flat|gadget|flower|pet shop|wine|secret love|crush|gardener|garden shears|woman director|tortoise|innuendo|dinner date|anagram|
57419,sport|
31789,
42533,biker|motorcycle gang|
61777,
201419,
173165,competition|video game|arcade|
69129,dinosaur|
129360,
134255,
326284,
218482,
242065,woman director|
241882,hindi|
21625,
28740,
48842,
17593,gangster boss|gangster|movie actor|
55033,
305088,painter|rich people|aristocracy|
245846,australia|missing child|outback|alcoholic drink|troubled marriage|woman director|australian outback|missing daughter|
31139,
123969,
42279,police|alcoholism|slapstick|dog|moonshine|
191608,
78478,
257521,
298830,college|woman director|young adult|
276550,
34312,anti hero|summer camp|psychopath|sociopath|murder|serial killer|police officer killed|camp|slasher|axe murder|
118612,coma|crash|accepting death|
127326,
58301,
222885,design|woman director|
148782,coming of age|
71393,
123949,
51268,
145221,monster|post-apocalyptic|war|sequel|alien|alien invasion|infected|
215976,time warp|darkness|black hole|gore|another dimension|scare|female masturbation|horror filmmaking|nightmare becomes reality|
297362,
76018,kidnapping|mafia boss|hippy|
40537,
102165,china|based on novel|epilepsy|bandit|
308715,
58128,romantic rivalry|laxative|
21614,bollywood|remake of malayalam film|
254320,dystopia|
322766,murder|true crime|tv movie|
88937,blaxploitation|
287483,dark comedy|woman director|
256057,road movie|dramedy|
287424,post-apocalyptic|dystopia|zombie|
28746,prison|sexploitation|violence|humiliation|siberia|erotic movie|
40029,seduction|sadism|cruelty|violence|women in prison|whipping|
103067,giallo|mistress|psychological|
14067,australia|road trip|best friends|
268920,texas|prisoner|cop|drug cartel|on the run|police officer|prisoner on the run|woman director|
41051,groupie|rock music|
223485,fire|bounty hunter|shotgun|horseback riding|horse|cabin|frontier|outlaw|rifle|unrequited love|death of father|native american|shootout|search|pistol|death by accident|violence|ireland|drinking|pursuit|shot through a wall|flaming arrow|dream sequence|flashback|shot in the heart|
138502,
259830,
291854,faith|religion|religion documentary|
24632,zombie|
169844,cover-up|juvenile delinquent|
84572,
65497,
193387,kidnapping|police|puppy|family relationships|brooklyn bridge|
40774,
35564,
94365,exploitation|sequel|gore|b movie|torture|extreme violence|torture porn|ifc midnight|
87321,
291613,
103675,martial arts|mafia|model|fashion|tv movie|
171424,chile|gore|jungle|extreme violence|cannibal|south america|
337210,
113040,
244418,
114953,rape|hillbilly|family feud|
182424,
167649,africa|albino|social activism|
33382,
310319,
21554,singer|drug|girl group|
215520,
337944,prom|racism|woman director|
248574,assassin|high school|
292040,corruption|terrorist|explosive|kidnapping|police|conspiracy|escape|one man army|massacre|sabotage|innocent person killed|flashback|mi5|disobeying orders|
61041,
322488,sport|
56959,maturity|
75162,beach|father daughter relationship|
5061,france|french revolution|
63625,
190853,family|woman director|
261039,music|psychedelic rock|
261857,
51560,remake|modernisation|
91584,
17566,
224303,
283704,poetry|poet|
104146,woman director|
115384,wedding present|bulldog drummond|
140470,bulldog drummond|
140418,bulldog drummond|
